"","Species","Year","Quarter","IntercatchMetierTag","VesselLenthCategory","Area","Landings","Value","value_euro","FDFVessel","Discards","Country","ID"
"3461","OTH",2016,1,"PTB_SPF_>=120_0_0","24<40m","27.4.a",NA,NA,NA,NA,NA,"NO",3461
"3462","OTH",2016,1,"PTB_SPF_>=120_0_0","24<40m","27.4.b",NA,NA,NA,NA,NA,"NO",3462
"3463","OTH",2016,1,"PTB_SPF_32-69_0_0","24<40m","27.4.a",95,1450,160.3004,NA,NA,"NO",3463
"3464","OTH",2016,1,"PTM_DEF_<16_0_0","=40m","27.4.b",NA,NA,NA,NA,NA,"NO",3464
"3465","OTH",2016,2,"FPO_DEF_>0_0_0","10<24m","27.4.a",NA,NA,NA,NA,NA,"NO",3465
"3466","OTH",2016,2,"GNS_DEF_71-89_0_0","24<40m","27.4.a",41367.11,417242.7,46127.02,NA,NA,"NO",3466
"3467","OTH",2016,2,"LLS_DEF_0_0_0","=40m","27.4.a",93022.94,827288.1,91458.36,NA,NA,"NO",3467
"3468","OTH",2016,2,"LLS_DEF_0_0_0","=40m","27.6.a",91334.38,1318962,145813.9,NA,NA,"NO",3468
"3469","OTH",2016,2,"LLS_DEF_0_0_0","10<24m","27.4.a",480,10560,1167.429,NA,NA,"NO",3469
"3470","OTH",2016,2,"LLS_DEF_0_0_0","24<40m","27.4.a",137528.6,1417595,156717.9,NA,NA,"NO",3470
"3471","OTH",2016,2,"LLS_DEF_0_0_0","24<40m","27.6.a",9045.976,111748.6,12354.03,NA,NA,"NO",3471
"3472","OTH",2016,2,"MIS_MIS_0_0_0","=40m","27.4.a",NA,NA,NA,NA,NA,"NO",3472
"3473","OTH",2016,2,"MIS_MIS_0_0_0","=40m","27.4.b",NA,NA,NA,NA,NA,"NO",3473
"3474","OTH",2016,2,"MIS_MIS_0_0_0","10<24m","27.3.a.20",50440.07,1290239,142638.5,NA,NA,"NO",3474
"3475","OTH",2016,2,"MIS_MIS_0_0_0","10<24m","27.4.a",NA,NA,NA,NA,NA,"NO",3475
"3476","OTH",2016,2,"MIS_MIS_0_0_0","24<40m","27.4.a",NA,NA,NA,NA,NA,"NO",3476
"3477","OTH",2016,2,"MIS_MIS_0_0_0",NA,"27.4.a",566000,NA,NA,NA,NA,"NO",3477
"3478","OTH",2016,2,"OTB_CRU_>=120_0_0","10<24m","27.3.a.20",22747.63,563756.3,62324.38,NA,NA,"NO",3478
"3479","OTH",2016,2,"OTB_CRU_>=120_0_0","10<24m","27.4.a",2822.257,69591.59,7693.49,NA,NA,"NO",3479
"3480","OTH",2016,2,"OTB_CRU_16-31_0_0","10<24m","27.3.a.20",10959.21,253419.3,28016.01,NA,NA,"NO",3480
"3481","OTH",2016,2,"OTB_CRU_32-69_0_0","10<24m","27.3.a.20",148771.2,4224079,466980.3,NA,NA,"NO",3481
"3482","OTH",2016,2,"OTB_CRU_32-69_0_0","10<24m","27.4.a",21665.28,920535.4,101767,NA,NA,"NO",3482
"3483","OTH",2016,2,"OTB_CRU_32-69_0_0","24<40m","27.3.a.20",176168.3,4941808,546326.7,NA,NA,"NO",3483
"3484","OTH",2016,2,"OTB_CRU_32-69_0_0","24<40m","27.4.a",NA,NA,NA,NA,NA,"NO",3484
"3485","OTH",2016,2,"OTB_DEF_<16_0_0","=40m","27.4.a",NA,NA,NA,NA,NA,"NO",3485
"3486","OTH",2016,2,"OTB_DEF_<16_0_0","=40m","27.4.b",NA,NA,NA,NA,NA,"NO",3486
"3487","OTH",2016,2,"OTB_DEF_<16_0_0","24<40m","27.4.a",252840.1,762386.5,84283.35,NA,NA,"NO",3487
"3488","OTH",2016,2,"OTB_DEF_<16_0_0","24<40m","27.4.b",1672809,4788231,529348.5,NA,NA,"NO",3488
"3489","OTH",2016,2,"OTB_DEF_>=120_0_0","=40m","27.4.a",NA,NA,NA,NA,NA,"NO",3489
"3490","OTH",2016,2,"OTB_DEF_>=120_0_0","=40m","27.4.b",316953.4,940259.4,103947.6,NA,NA,"NO",3490
"3491","OTH",2016,2,"OTB_DEF_>=120_0_0","10<24m","27.3.a.20",3918.24,96729.63,10693.65,NA,NA,"NO",3491
"3492","OTH",2016,2,"OTB_DEF_>=120_0_0","10<24m","27.4.a",NA,NA,NA,NA,NA,"NO",3492
"3493","OTH",2016,2,"OTB_DEF_>=120_0_0","24<40m","27.4.a",NA,NA,NA,NA,NA,"NO",3493
"3494","OTH",2016,2,"OTB_DEF_>=120_0_0","24<40m","27.4.b",21162.37,68965.12,7624.232,NA,NA,"NO",3494
"3495","OTH",2016,2,"OTB_DEF_100-119_0_0","24<40m","27.4.a",37662.46,1392017,153890.3,NA,NA,"NO",3495
"3496","OTH",2016,2,"OTB_DEF_16-31_0_0","=40m","27.4.a",NA,NA,NA,NA,NA,"NO",3496
"3497","OTH",2016,2,"OTB_DEF_16-31_0_0","=40m","27.4.b",NA,NA,NA,NA,NA,"NO",3497
"3498","OTH",2016,2,"OTB_DEF_16-31_0_0","10<24m","27.3.a.20",14929.81,356362.6,39396.6,NA,NA,"NO",3498
"3499","OTH",2016,2,"OTB_DEF_16-31_0_0","10<24m","27.4.a",18008.82,884126,97741.9,NA,NA,"NO",3499
"3500","OTH",2016,2,"OTB_DEF_16-31_0_0","24<40m","27.4.a",18963.55,930535.2,102872.5,NA,NA,"NO",3500
"3501","OTH",2016,2,"OTB_DEF_16-31_0_0","24<40m","27.4.b",293881.5,812069.1,89775.86,NA,NA,"NO",3501
"3502","OTH",2016,2,"OTB_DEF_32-69_0_0","=40m","27.4.b",NA,NA,NA,NA,NA,"NO",3502
"3503","OTH",2016,2,"OTB_DEF_32-69_0_0","10<24m","27.3.a.20",NA,NA,NA,NA,NA,"NO",3503
"3504","OTH",2016,2,"OTB_DEF_32-69_0_0","10<24m","27.4.a",NA,NA,NA,NA,NA,"NO",3504
"3505","OTH",2016,2,"OTB_DEF_32-69_0_0","24<40m","27.3.a.20",44136.95,1102695,121905.1,NA,NA,"NO",3505
"3506","OTH",2016,2,"OTB_DEF_32-69_0_0","24<40m","27.4.a",NA,NA,NA,NA,NA,"NO",3506
"3507","OTH",2016,2,"OTB_DEF_32-69_0_0","24<40m","27.4.b",340741.9,1022226,113009.1,NA,NA,"NO",3507
"3508","OTH",2016,2,"OTB_DEF_32-69_0_0",NA,"27.4.a",511.2207,13226.96,1462.267,NA,NA,"NO",3508
"3509","OTH",2016,2,"OTB_DEF_40-54_0_0","=40m","27.6.a",NA,NA,NA,NA,NA,"NO",3509
"3510","OTH",2016,2,"OTB_DEF_70-89_0_0","10<24m","27.3.a.20",683.5626,32205.54,3560.387,NA,NA,"NO",3510
"3511","OTH",2016,2,"OTB_DEF_70-89_0_0","24<40m","27.4.b",55510.52,177487.6,19621.61,NA,NA,"NO",3511
"3512","OTH",2016,2,"OTB_DEF_90-99_0_0","10<24m","27.3.a.20",1252.125,12416.96,1372.72,NA,NA,"NO",3512
"3513","OTH",2016,2,"OTB_SPF_<16_0_0","=40m","27.4.b",87466.09,262477.6,29017.43,NA,NA,"NO",3513
"3514","OTH",2016,2,"OTB_SPF_<16_0_0","24<40m","27.4.a",450,3815.1,421.7669,NA,NA,"NO",3514
"3515","OTH",2016,2,"OTB_SPF_16-31_0_0","=40m","27.4.a",546739.8,1669594,184576.9,NA,NA,"NO",3515
"3516","OTH",2016,2,"OTB_SPF_16-31_0_0","10<24m","27.3.a.20",1307.764,33322.34,3683.851,NA,NA,"NO",3516
"3517","OTH",2016,2,"OTB_SPF_32-69_0_0","10<24m","27.3.a.20",7945.495,217126.2,24003.73,NA,NA,"NO",3517
"3518","OTH",2016,2,"OTB_SPF_32-69_0_0","10<24m","27.4.a",5634.494,233912.8,25859.53,NA,NA,"NO",3518
"3519","OTH",2016,2,"OTB_SPF_32-69_0_0","24<40m","27.4.a",3504.539,96785.52,10699.83,NA,NA,"NO",3519
"3520","OTH",2016,2,"OTB_SPF_32-69_0_0","24<40m","27.4.b",1546,46827,5176.819,NA,NA,"NO",3520
"3521","OTH",2016,2,"OTM_DEF_<16_0_0","=40m","27.4.a",1107725,3330816,368228.4,NA,NA,"NO",3521
"3522","OTH",2016,2,"OTM_DEF_<16_0_0","=40m","27.4.b",NA,NA,NA,NA,NA,"NO",3522
"3523","OTH",2016,2,"OTM_DEF_32-69_0_0","=40m","27.4.a",NA,NA,NA,NA,NA,"NO",3523
"3524","OTH",2016,2,"OTM_DEF_32-69_0_0","=40m","27.4.b",1275094,3768923,416661.9,NA,NA,"NO",3524
"3525","OTH",2016,2,"OTM_DEF_32-69_0_0","10<24m","27.3.a.20",1272.782,36326.66,4015.985,NA,NA,"NO",3525
"3526","OTH",2016,2,"OTM_DEF_32-69_0_0","10<24m","27.4.a",NA,NA,NA,NA,NA,"NO",3526
"3527","OTH",2016,2,"OTM_DEF_32-69_0_0","24<40m","27.3.a.20",1306.279,35290.49,3901.434,NA,NA,"NO",3527
"3528","OTH",2016,2,"OTM_DEF_32-69_0_0","24<40m","27.4.a",210912.2,3342130,369479.2,NA,NA,"NO",3528
"3529","OTH",2016,2,"OTM_DEF_40-54_0_0","=40m","27.6.a",NA,NA,NA,NA,NA,"NO",3529
"3530","OTH",2016,2,"PS_SPF_>0_0_0","=40m","27.4.a",NA,NA,NA,NA,NA,"NO",3530
"3531","OTH",2016,2,"PS_SPF_>0_0_0","24<40m","27.4.a",NA,NA,NA,NA,NA,"NO",3531
"3532","OTH",2016,2,"PTB_CRU_32-69_0_0","24<40m","27.4.a",7791.254,204410.5,22597.99,NA,NA,"NO",3532
"3533","OTH",2016,2,"PTB_DEF_>=120_0_0","24<40m","27.4.a",NA,NA,NA,NA,NA,"NO",3533
"3534","OTH",2016,2,"PTB_DEF_>=120_0_0","24<40m","27.4.b",NA,NA,NA,NA,NA,"NO",3534
"3535","OTH",2016,2,"PTB_DEF_32-69_0_0","24<40m","27.3.a.20",74194.94,2071274,228983.5,NA,NA,"NO",3535
"3536","OTH",2016,2,"PTB_DEF_32-69_0_0","24<40m","27.4.a",3405.254,98125,10847.91,NA,NA,"NO",3536
"3537","OTH",2016,2,"PTB_SPF_>=120_0_0","24<40m","27.4.a",NA,NA,NA,NA,NA,"NO",3537
"3538","OTH",2016,2,"PTB_SPF_>=120_0_0","24<40m","27.4.b",NA,NA,NA,NA,NA,"NO",3538
"3539","OTH",2016,2,"PTM_DEF_<16_0_0","=40m","27.4.a",NA,NA,NA,NA,NA,"NO",3539
"3540","OTH",2016,2,"PTM_DEF_<16_0_0","=40m","27.4.b",NA,NA,NA,NA,NA,"NO",3540
"3541","OTH",2016,2,"PTM_DEF_>=120_0_0","=40m","27.4.a",68400,649800,71836.69,NA,NA,"NO",3541
"3542","OTH",2016,2,"PTM_SPF_>0_0_0","=40m","27.4.b",NA,NA,NA,NA,NA,"NO",3542
"3543","OTH",2016,2,"SPR_DEF_>0_0_0","24<40m","27.4.a",NA,NA,NA,NA,NA,"NO",3543
"3544","OTH",2016,2,"SPR_DEF_>0_0_0","24<40m","27.4.b",NA,NA,NA,NA,NA,"NO",3544
"3545","OTH",2016,3,"DRB_CRU_>0_0_0",NA,"27.4.a",NA,NA,NA,NA,NA,"NO",3545
"3546","OTH",2016,3,"GNS_DEF_71-89_0_0","24<40m","27.4.b",NA,NA,NA,NA,NA,"NO",3546
"3547","OTH",2016,3,"GNS_DEF_90-99_0_0","24<40m","27.4.a",284.9558,5699.115,630.0486,NA,NA,"NO",3547
"3548","OTH",2016,3,"LLS_DEF_0_0_0","=40m","27.4.a",34743,420659.5,46504.75,NA,NA,"NO",3548
"3549","OTH",2016,3,"LLS_DEF_0_0_0","=40m","27.6.a",67938.55,561174.2,62038.93,NA,NA,"NO",3549
"3550","OTH",2016,3,"LLS_DEF_0_0_0","10<24m","27.4.a",8405.618,131239.9,14508.83,NA,NA,"NO",3550
"3551","OTH",2016,3,"LLS_DEF_0_0_0","24<40m","27.4.a",40865.29,393791.7,43534.46,NA,NA,"NO",3551
"3552","OTH",2016,3,"MIS_MIS_0_0_0","=40m","27.3.a.20",NA,NA,NA,NA,NA,"NO",3552
"3553","OTH",2016,3,"MIS_MIS_0_0_0","=40m","27.4.a",NA,NA,NA,NA,NA,"NO",3553
"3554","OTH",2016,3,"MIS_MIS_0_0_0","=40m","27.6.a",5929.777,48397.4,5350.43,NA,NA,"NO",3554
"3555","OTH",2016,3,"MIS_MIS_0_0_0","10<24m","27.3.a.20",NA,NA,NA,NA,NA,"NO",3555
"3556","OTH",2016,3,"MIS_MIS_0_0_0","10<24m","27.4.a",NA,NA,NA,NA,NA,"NO",3556
"3557","OTH",2016,3,"MIS_MIS_0_0_0","24<40m","27.3.a.20",1051.694,35348.95,3907.898,NA,NA,"NO",3557
"3558","OTH",2016,3,"MIS_MIS_0_0_0","24<40m","27.4.a",NA,NA,NA,NA,NA,"NO",3558
"3559","OTH",2016,3,"MIS_MIS_0_0_0",NA,"27.4.a",4637000,NA,NA,NA,NA,"NO",3559
"3560","OTH",2016,3,"OTB_CRU_>=120_0_0","=40m","27.4.a",NA,NA,NA,NA,NA,"NO",3560
"3561","OTH",2016,3,"OTB_CRU_>=120_0_0","10<24m","27.3.a.20",NA,NA,NA,NA,NA,"NO",3561
"3562","OTH",2016,3,"OTB_CRU_>=120_0_0","10<24m","27.4.a",2532.771,NA,NA,NA,NA,"NO",3562
"3563","OTH",2016,3,"OTB_CRU_16-31_0_0","10<24m","27.3.a.20",NA,NA,NA,NA,NA,"NO",3563
"3564","OTH",2016,3,"OTB_CRU_16-31_0_0","24<40m","27.4.a",12350.35,NA,NA,NA,NA,"NO",3564
"3565","OTH",2016,3,"OTB_CRU_32-69_0_0","10<24m","27.3.a.20",NA,NA,NA,NA,NA,"NO",3565
"3566","OTH",2016,3,"OTB_CRU_32-69_0_0","10<24m","27.4.a",9726.65,612271.2,67687.8,NA,NA,"NO",3566
"3567","OTH",2016,3,"OTB_CRU_32-69_0_0","24<40m","27.3.a.20",NA,NA,NA,NA,NA,"NO",3567
"3568","OTH",2016,3,"OTB_CRU_32-69_0_0","24<40m","27.4.a",NA,NA,NA,NA,NA,"NO",3568
"3569","OTH",2016,3,"OTB_DEF_>=120_0_0","=40m","27.4.a",NA,NA,NA,NA,NA,"NO",3569
"3570","OTH",2016,3,"OTB_DEF_>=120_0_0","10<24m","27.3.a.20",6035.543,186957.1,20668.48,NA,NA,"NO",3570
"3571","OTH",2016,3,"OTB_DEF_>=120_0_0","10<24m","27.4.a",NA,NA,NA,NA,NA,"NO",3571
"3572","OTH",2016,3,"OTB_DEF_>=120_0_0","10<24m","27.4.b",NA,NA,NA,NA,NA,"NO",3572
"3573","OTH",2016,3,"OTB_DEF_>=120_0_0","24<40m","27.3.a.20",8032.334,205363.3,22703.32,NA,NA,"NO",3573
"3574","OTH",2016,3,"OTB_DEF_>=120_0_0","24<40m","27.4.a",NA,NA,NA,NA,NA,"NO",3574
"3575","OTH",2016,3,"OTB_DEF_16-31_0_0","=40m","27.4.a",NA,NA,NA,NA,NA,"NO",3575
"3576","OTH",2016,3,"OTB_DEF_16-31_0_0","=40m","27.4.b",NA,NA,NA,NA,NA,"NO",3576
"3577","OTH",2016,3,"OTB_DEF_16-31_0_0","10<24m","27.3.a.20",10844.38,314570.3,34776.37,NA,NA,"NO",3577
"3578","OTH",2016,3,"OTB_DEF_16-31_0_0","10<24m","27.4.a",16714.34,NA,NA,NA,NA,"NO",3578
"3579","OTH",2016,3,"OTB_DEF_16-31_0_0","24<40m","27.4.a",101828.5,NA,NA,NA,NA,"NO",3579
"3580","OTH",2016,3,"OTB_DEF_32-69_0_0","10<24m","27.3.a.20",NA,NA,NA,NA,NA,"NO",3580
"3581","OTH",2016,3,"OTB_DEF_32-69_0_0","10<24m","27.4.a",96027.57,4932643,545313.6,NA,NA,"NO",3581
"3582","OTH",2016,3,"OTB_DEF_32-69_0_0","24<40m","27.3.a.20",54499.66,NA,NA,NA,NA,"NO",3582
"3583","OTH",2016,3,"OTB_DEF_32-69_0_0","24<40m","27.4.a",212725.6,NA,NA,NA,NA,"NO",3583
"3584","OTH",2016,3,"OTB_DEF_32-69_0_0",NA,"27.4.a",825.6913,51565.05,5700.62,NA,NA,"NO",3584
"3585","OTH",2016,3,"OTB_SPF_>=120_0_0","24<40m","27.4.a",1747.89,44537.95,4923.76,NA,NA,"NO",3585
"3586","OTH",2016,3,"OTB_SPF_16-31_0_0","24<40m","27.4.a",1052.227,12035.8,1330.581,NA,NA,"NO",3586
"3587","OTH",2016,3,"OTB_SPF_32-69_0_0","10<24m","27.4.a",NA,NA,NA,NA,NA,"NO",3587
"3588","OTH",2016,3,"OTB_SPF_32-69_0_0","24<40m","27.4.a",14010.04,480764.6,53149.49,NA,NA,"NO",3588
"3589","OTH",2016,3,"OTM_DEF_16-31_0_0","=40m","27.4.a",NA,NA,NA,NA,NA,"NO",3589
"3590","OTH",2016,3,"OTM_DEF_16-31_0_0","=40m","27.4.b",NA,NA,NA,NA,NA,"NO",3590
"3591","OTH",2016,3,"OTM_DEF_32-69_0_0","=40m","27.4.a",NA,NA,NA,NA,NA,"NO",3591
"3592","OTH",2016,3,"OTM_DEF_32-69_0_0","10<24m","27.3.a.20",504.5811,14318.83,1582.976,NA,NA,"NO",3592
"3593","OTH",2016,3,"OTM_DEF_32-69_0_0","10<24m","27.4.a",1212.114,29413.54,3251.726,NA,NA,"NO",3593
"3594","OTH",2016,3,"OTM_DEF_32-69_0_0","24<40m","27.4.a",79397.67,4206054,464987.7,NA,NA,"NO",3594
"3595","OTH",2016,3,"OTM_SPF_32-69_0_0","10<24m","27.3.a.20",1627.853,45489.28,5028.93,NA,NA,"NO",3595
"3596","OTH",2016,3,"PTB_DEF_>=120_0_0","24<40m","27.4.a",NA,NA,NA,NA,NA,"NO",3596
"3597","OTH",2016,3,"PTB_DEF_32-69_0_0","24<40m","27.3.a.20",74969.63,2998854,331529.3,NA,NA,"NO",3597
"3598","OTH",2016,3,"PTB_SPF_>=120_0_0","24<40m","27.4.a",NA,NA,NA,NA,NA,"NO",3598
"3599","OTH",2016,3,"PTM_DEF_16-31_0_0","=40m","27.4.b",NA,NA,NA,NA,NA,"NO",3599
"3600","OTH",2016,3,"PTM_DEF_16-31_0_0","=40m","27.6.a",NA,NA,NA,NA,NA,"NO",3600
"3601","OTH",2016,3,"SPR_DEF_>0_0_0","24<40m","27.4.a",NA,NA,NA,NA,NA,"NO",3601
"3602","OTH",2016,3,"SSC_DEF_>=120_0_0","10<24m","27.4.a",NA,NA,NA,NA,NA,"NO",3602
"3603","OTH",2016,3,"SSC_DEF_>=120_0_0","10<24m","27.4.b",NA,NA,NA,NA,NA,"NO",3603
"3604","OTH",2016,4,"DRB_CRU_>0_0_0",NA,"27.4.a",1213000,NA,NA,NA,NA,"NO",3604
"3605","OTH",2016,4,"FPO_DEF_>0_0_0","10<24m","27.4.a",NA,NA,NA,NA,NA,"NO",3605
"3606","OTH",2016,4,"LLS_DEF_0_0_0","10<24m","27.4.a",29921.52,290008,32060.97,NA,NA,"NO",3606
"3607","OTH",2016,4,"LTL_DEF_0_0_0","10<24m","27.4.a",NA,NA,NA,NA,NA,"NO",3607
"3608","OTH",2016,4,"MIS_MIS_0_0_0","=40m","27.4.a",NA,NA,NA,NA,NA,"NO",3608
"3609","OTH",2016,4,"MIS_MIS_0_0_0","=40m","27.4.b",NA,NA,NA,NA,NA,"NO",3609
"3610","OTH",2016,4,"MIS_MIS_0_0_0","10<24m","27.3.a.20",11694.67,290701,32137.58,NA,NA,"NO",3610
"3611","OTH",2016,4,"MIS_MIS_0_0_0","10<24m","27.4.a",5679.735,64092.76,7085.583,NA,NA,"NO",3611
"3612","OTH",2016,4,"MIS_MIS_0_0_0","24<40m","27.4.a",NA,NA,NA,NA,NA,"NO",3612
"3613","OTH",2016,4,"MIS_MIS_0_0_0","24<40m","27.4.b",NA,NA,NA,NA,NA,"NO",3613
"3614","OTH",2016,4,"MIS_MIS_0_0_0",NA,"27.4.a",1617000,NA,NA,NA,NA,"NO",3614
"3615","OTH",2016,4,"OTB_CRU_>=120_0_0","10<24m","27.3.a.20",NA,NA,NA,NA,NA,"NO",3615
"3616","OTH",2016,4,"OTB_CRU_>=120_0_0","10<24m","27.4.a",3887.601,101895.3,11264.73,NA,NA,"NO",3616
"3617","OTH",2016,4,"OTB_CRU_>=120_0_0","24<40m","27.3.a.20",7755.572,177212.3,19591.18,NA,NA,"NO",3617
"3618","OTH",2016,4,"OTB_CRU_16-31_0_0","10<24m","27.3.a.20",51029.18,1390213,153690.9,NA,NA,"NO",3618
"3619","OTH",2016,4,"OTB_CRU_16-31_0_0","10<24m","27.4.a",7463.196,311117.3,34394.64,NA,NA,"NO",3619
"3620","OTH",2016,4,"OTB_CRU_32-69_0_0","10<24m","27.3.a.20",213472.8,NA,NA,NA,NA,"NO",3620
"3621","OTH",2016,4,"OTB_CRU_32-69_0_0","10<24m","27.4.a",12018.43,575951.1,63672.55,NA,NA,"NO",3621
"3622","OTH",2016,4,"OTB_CRU_32-69_0_0","24<40m","27.3.a.20",159923.8,4605978,509200,NA,NA,"NO",3622
"3623","OTH",2016,4,"OTB_CRU_32-69_0_0","24<40m","27.4.a",20999.07,NA,NA,NA,NA,"NO",3623
"3624","OTH",2016,4,"OTB_DEF_>=120_0_0","=40m","27.4.a",NA,NA,NA,NA,NA,"NO",3624
"3625","OTH",2016,4,"OTB_DEF_>=120_0_0","10<24m","27.3.a.20",NA,NA,NA,NA,NA,"NO",3625
"3626","OTH",2016,4,"OTB_DEF_>=120_0_0","10<24m","27.4.a",NA,NA,NA,NA,NA,"NO",3626
"3627","OTH",2016,4,"OTB_DEF_>=120_0_0","24<40m","27.3.a.20",16609.8,365711.7,40430.16,NA,NA,"NO",3627
"3628","OTH",2016,4,"OTB_DEF_>=120_0_0","24<40m","27.4.a",8797.885,219184.3,24231.26,NA,NA,"NO",3628
"3629","OTH",2016,4,"OTB_DEF_16-31_0_0","=40m","27.4.a",74316.6,194859.8,21542.14,NA,NA,"NO",3629
"3630","OTH",2016,4,"OTB_DEF_16-31_0_0","10<24m","27.3.a.20",8370.745,224354.7,24802.86,NA,NA,"NO",3630
"3631","OTH",2016,4,"OTB_DEF_16-31_0_0","10<24m","27.4.a",3784.492,157858.7,17451.59,NA,NA,"NO",3631
"3632","OTH",2016,4,"OTB_DEF_16-31_0_0","24<40m","27.4.a",39670.75,58201.92,6434.339,NA,NA,"NO",3632
"3633","OTH",2016,4,"OTB_DEF_32-69_0_0","=40m","27.4.a",NA,NA,NA,NA,NA,"NO",3633
"3634","OTH",2016,4,"OTB_DEF_32-69_0_0","10<24m","27.3.a.20",NA,NA,NA,NA,NA,"NO",3634
"3635","OTH",2016,4,"OTB_DEF_32-69_0_0","10<24m","27.4.a",NA,NA,NA,NA,NA,"NO",3635
"3636","OTH",2016,4,"OTB_DEF_32-69_0_0","24<40m","27.3.a.20",129306.5,4255692,470475.2,NA,NA,"NO",3636
"3637","OTH",2016,4,"OTB_DEF_32-69_0_0","24<40m","27.4.a",229953.2,NA,NA,NA,NA,"NO",3637
"3638","OTH",2016,4,"OTB_SPF_32-69_0_0","10<24m","27.3.a.20",872.899,37825.48,4181.682,NA,NA,"NO",3638
"3639","OTH",2016,4,"OTB_SPF_32-69_0_0","10<24m","27.4.a",3820.066,124013,13709.89,NA,NA,"NO",3639
"3640","OTH",2016,4,"OTB_SPF_32-69_0_0","24<40m","27.4.a",22684.7,888826,98261.49,NA,NA,"NO",3640
"3641","OTH",2016,4,"OTM_DEF_16-31_0_0","=40m","27.4.a",NA,NA,NA,NA,NA,"NO",3641
"3642","OTH",2016,4,"OTM_DEF_32-69_0_0","10<24m","27.4.a",867.6206,18995.42,2099.982,NA,NA,"NO",3642
"3643","OTH",2016,4,"OTM_DEF_32-69_0_0","24<40m","27.4.a",78385.14,3822923,422631.8,NA,NA,"NO",3643
"3644","OTH",2016,4,"PS_SPF_>0_0_0","=40m","27.4.a",NA,NA,NA,NA,NA,"NO",3644
"3645","OTH",2016,4,"PS_SPF_>0_0_0","24<40m","27.4.a",NA,NA,NA,NA,NA,"NO",3645
"3646","OTH",2016,4,"PTB_DEF_>=120_0_0","=40m","27.4.a",NA,NA,NA,NA,NA,"NO",3646
"3647","OTH",2016,4,"PTB_DEF_>=120_0_0","=40m","27.4.b",NA,NA,NA,NA,NA,"NO",3647
"3648","OTH",2016,4,"PTB_DEF_>=120_0_0","24<40m","27.4.a",NA,NA,NA,NA,NA,"NO",3648
"3649","OTH",2016,4,"PTB_DEF_32-69_0_0","24<40m","27.3.a.20",NA,NA,NA,NA,NA,"NO",3649
"3650","OTH",2016,4,"PTB_DEF_32-69_0_0","24<40m","27.4.a",3077.311,59545.2,6582.841,NA,NA,"NO",3650
"3651","OTH",2016,4,"PTM_DEF_32-69_0_0","=40m","27.4.a",NA,NA,NA,NA,NA,"NO",3651
"3652","OTH",2016,4,"PTM_DEF_32-69_0_0","24<40m","27.3.a.20",29906.71,845317,93451.48,NA,NA,"NO",3652
"3653","OTH",2016,4,"PTM_DEF_32-69_0_0","24<40m","27.4.a",NA,NA,NA,NA,NA,"NO",3653
"3654","OTH",2016,4,"PTM_DEF_32-69_0_0","24<40m","27.4.b",NA,NA,NA,NA,NA,"NO",3654
"3655","OTH",2016,4,"SPR_DEF_>0_0_0","24<40m","27.4.a",NA,NA,NA,NA,NA,"NO",3655
"3656","OTH",2016,4,"SSC_DEF_>=120_0_0","10<24m","27.4.a",NA,NA,NA,NA,NA,"NO",3656
"3657","OTH",2016,4,"SSC_DEF_>=120_0_0","10<24m","27.4.b",NA,NA,NA,NA,NA,"NO",3657
"3658","OTH",2016,4,"SSC_DEF_>=120_0_0","24<40m","27.4.a",NA,NA,NA,NA,NA,"NO",3658
"3659","OTH",2017,1,"DRB_CRU_>0_0_0",NA,"27.4.a",3645000,NA,NA,NA,NA,"NO",3659
"3660","OTH",2017,1,"LLS_DEF_0_0_0","=40m","27.4.a",48073.13,563299.2,62273.86,NA,NA,"NO",3660
"3661","OTH",2017,1,"LLS_DEF_0_0_0","=40m","27.6.a",50013.39,545369.8,60291.71,NA,NA,"NO",3661
"3662","OTH",2017,1,"LLS_DEF_0_0_0","24<40m","27.4.a",27163.94,293366.7,32432.28,NA,NA,"NO",3662
"3663","OTH",2017,1,"MIS_MIS_0_0_0","=40m","27.4.a",NA,NA,NA,NA,NA,"NO",3663
"3664","OTH",2017,1,"MIS_MIS_0_0_0","10<24m","27.3.a.20",12995.26,329376.7,36413.26,NA,NA,"NO",3664
"3665","OTH",2017,1,"MIS_MIS_0_0_0","10<24m","27.4.a",11516.52,123255.4,13626.13,NA,NA,"NO",3665
"3666","OTH",2017,1,"MIS_MIS_0_0_0","24<40m","27.3.a.20",50174.15,1486288,164312.1,NA,NA,"NO",3666
"3667","OTH",2017,1,"MIS_MIS_0_0_0","24<40m","27.4.a",NA,NA,NA,NA,NA,"NO",3667
"3668","OTH",2017,1,"OTB_CRU_>=120_0_0","10<24m","27.3.a.20",NA,NA,NA,NA,NA,"NO",3668
"3669","OTH",2017,1,"OTB_CRU_>=120_0_0","10<24m","27.4.a",1100.197,28469.87,3147.401,NA,NA,"NO",3669
"3670","OTH",2017,1,"OTB_CRU_>=120_0_0","24<40m","27.3.a.20",8447.484,164901.7,18230.21,NA,NA,"NO",3670
"3671","OTH",2017,1,"OTB_CRU_16-31_0_0","10<24m","27.3.a.20",54259.59,1333972,147473.2,NA,NA,"NO",3671
"3672","OTH",2017,1,"OTB_CRU_32-69_0_0","10<24m","27.3.a.20",NA,NA,NA,NA,NA,"NO",3672
"3673","OTH",2017,1,"OTB_CRU_32-69_0_0","10<24m","27.4.a",NA,NA,NA,NA,NA,"NO",3673
