"","Year","Quarter","IntercatchMetierTag","VesselLenthCategory","Area","KWdays","DaysatSea","NoVessels","FDFVessel","Country","ID"
"631",2015,3,"OTB_DEF_16-31_0_0","(10,24]","27.4.b",381.795487847222,0.798611111111111,1,NA,"Norway",631
"632",2015,3,"OTB_DEF_16-31_0_0","(24,40]","27.4.a",515037.544839892,453.545833333333,3,NA,"Norway",632
"633",2015,3,"OTB_DEF_16-31_0_0",NA,"27.2.a.2",2121.914615,0.801388888888889,1,NA,"Norway",633
"634",2015,3,"OTB_DEF_16-31_0_0",NA,"27.4.a",1285124.43340097,712.816666666667,7,NA,"Norway",634
"635",2015,3,"OTB_DEF_16-31_0_0",NA,"27.4.b",2383.01676,1.8,1,NA,"Norway",635
"636",2015,3,"OTB_DEF_32-69_0_0","(10,24]","27.1.b",38135.2426314201,99.2659722222222,7,NA,"Norway",636
"637",2015,3,"OTB_DEF_32-69_0_0","(10,24]","27.2.a.2",7614.82749533056,26.0645833333333,6,NA,"Norway",637
"638",2015,3,"OTB_DEF_32-69_0_0","(10,24]","27.3.a.20",118348.473968689,325.582638888889,20,NA,"Norway",638
"639",2015,3,"OTB_DEF_32-69_0_0","(10,24]","27.4.a",256298.305809874,527.45625,8,NA,"Norway",639
"640",2015,3,"OTB_DEF_32-69_0_0","(24,40]","27.3.a.20",229739.446113611,324.954861111111,8,NA,"Norway",640
"641",2015,3,"OTB_DEF_32-69_0_0","(24,40]","27.4.a",354734.998423958,511.151388888889,8,NA,"Norway",641
"642",2015,3,"OTB_DEF_32-69_0_0","(24,40]","27.4.b",4051.37365833333,5.50833333333333,1,NA,"Norway",642
"643",2015,3,"OTB_DEF_32-69_0_0",NA,"27.1.a",494901.852051528,99.2020833333333,10,NA,"Norway",643
"644",2015,3,"OTB_DEF_32-69_0_0",NA,"27.1.b",571136.420446535,119.672222222222,8,NA,"Norway",644
"645",2015,3,"OTB_DEF_32-69_0_0",NA,"27.2.a.2",83632.855791,15.7875,2,NA,"Norway",645
"646",2015,3,"OTB_DEF_32-69_0_0",NA,"27.2.b.2",7352.74264194444,1.47152777777778,2,NA,"Norway",646
"647",2015,3,"OTB_DEF_32-69_0_0",NA,"27.4.a",758403.271404007,251.893055555556,2,NA,"Norway",647
"648",2015,3,"OTB_DEF_32-69_0_0",NA,"27.4.b",22781.8363586667,7.44583333333333,1,NA,"Norway",648
"649",2015,3,"OTB_DEF_32-89_0_0","(10,24]","27.3.d.32",137.599604583333,0.311805555555556,1,NA,"Norway",649
"650",2015,3,"OTB_DEF_70-89_0_0","(10,24]","27.3.a.20",600.713700618056,2.27152777777778,2,NA,"Norway",650
"651",2015,3,"OTB_DEF_90-99_0_0","(10,24]","27.3.a.20",2500.0070696875,11.1881944444444,3,NA,"Norway",651
"652",2015,3,"OTB_SPF_>=120_0_0","(10,24]","27.4.a",3989.06054861111,6.16319444444444,1,NA,"Norway",652
"653",2015,3,"OTB_SPF_>=120_0_0","(24,40]","27.2.a.2",1658.79541133333,1.38194444444444,1,NA,"Norway",653
"654",2015,3,"OTB_SPF_>=120_0_0","(24,40]","27.2.b.2",3727.70506506667,2.32916666666667,1,NA,"Norway",654
"655",2015,3,"OTB_SPF_>=120_0_0","(24,40]","27.4.a",47767.9708817812,51.26875,3,NA,"Norway",655
"656",2015,3,"OTB_SPF_>=120_0_0",NA,"27.1.a",55593.5091361111,12.1138888888889,3,NA,"Norway",656
"657",2015,3,"OTB_SPF_>=120_0_0",NA,"27.1.b",7100.34390177778,1.9375,2,NA,"Norway",657
"658",2015,3,"OTB_SPF_>=120_0_0",NA,"27.2.a.2",25350.3929566806,4.71875,2,NA,"Norway",658
"659",2015,3,"OTB_SPF_>=120_0_0",NA,"27.2.b.2",176183.218131181,38.7729166666667,5,NA,"Norway",659
"660",2015,3,"OTB_SPF_16-31_0_0",NA,"27.4.a",109958.173102708,59.3791666666667,3,NA,"Norway",660
"661",2015,3,"OTB_SPF_32-69_0_0","(10,24]","27.4.a",1046.155390125,2.63402777777778,1,NA,"Norway",661
"662",2015,3,"OTB_SPF_32-69_0_0","(24,40]","27.4.a",22201.586385434,39.2729166666667,2,NA,"Norway",662
"663",2015,3,"OTB_SPF_32-69_0_0",NA,"27.1.a",37576.0309941667,7.02361111111111,3,NA,"Norway",663
"664",2015,3,"OTB_SPF_32-69_0_0",NA,"27.2.a.2",4680.01589042361,0.997222222222222,2,NA,"Norway",664
"665",2015,3,"OTB_SPF_90-99_0_0","(10,24]","27.3.a.20",98.3219149305556,0.381944444444444,1,NA,"Norway",665
"666",2015,3,"OTM_DEF_<16_0_0",NA,"27.4.a",1762.13302083333,0.638888888888889,1,NA,"Norway",666
"667",2015,3,"OTM_DEF_>=120_0_0","(24,40]","27.2.a.2",5784.39317708333,3.14583333333333,1,NA,"Norway",667
"668",2015,3,"OTM_DEF_>=120_0_0","(24,40]","27.4.a",8905.15629513889,4.84305555555556,1,NA,"Norway",668
"669",2015,3,"OTM_DEF_>=120_0_0","(24,40]","27.4.b",1754.47157291667,0.954166666666667,1,NA,"Norway",669
"670",2015,3,"OTM_DEF_>=120_0_0",NA,"27.1.b",34553.74302,8.1,1,NA,"Norway",670
"671",2015,3,"OTM_DEF_>=120_0_0",NA,"27.2.a.2",124006.561536944,29.0041666666667,2,NA,"Norway",671
"672",2015,3,"OTM_DEF_>=120_0_0",NA,"27.2.b.2",218383.44370625,49.6631944444444,2,NA,"Norway",672
"673",2015,3,"OTM_DEF_>=120_0_0",NA,"27.4.a",20177.49569125,4.48263888888889,1,NA,"Norway",673
"674",2015,3,"OTM_DEF_16-31_0_0",NA,"27.2.a.2",49600.4819631771,15.00625,2,NA,"Norway",674
"675",2015,3,"OTM_DEF_16-31_0_0",NA,"27.4.a",161108.106292552,52.1,3,NA,"Norway",675
"676",2015,3,"OTM_DEF_32-69_0_0","(10,24]","27.1.b",15219.4918246181,38.3048611111111,3,NA,"Norway",676
"677",2015,3,"OTM_DEF_32-69_0_0","(10,24]","27.2.a.2",415.965545555556,0.984722222222222,2,NA,"Norway",677
"678",2015,3,"OTM_DEF_32-69_0_0","(24,40]","27.1.b",13650.1463715278,7.42361111111111,1,NA,"Norway",678
"679",2015,3,"OTM_DEF_32-69_0_0","(24,40]","27.4.a",179186.326947396,256.447916666667,1,NA,"Norway",679
"680",2015,3,"OTM_DEF_32-69_0_0",NA,"27.1.a",67900.3564784611,21.7375,2,NA,"Norway",680
"681",2015,3,"OTM_DEF_32-69_0_0",NA,"27.1.b",97891.1168218333,35.4770833333333,2,NA,"Norway",681
"682",2015,3,"OTM_DEF_32-69_0_0",NA,"27.2.a.2",4075.58383375,1.42083333333333,1,NA,"Norway",682
"683",2015,3,"OTM_DEF_32-69_0_0",NA,"27.2.b.2",3105.8651772,1.29375,1,NA,"Norway",683
"684",2015,3,"PS_SPF_>0_0_0","(24,40]","27.2.a.2",522.510747916667,0.710416666666667,1,NA,"Norway",684
"685",2015,3,"PS_SPF_>0_0_0","(24,40]","27.4.a",166.508801388889,0.173611111111111,1,NA,"Norway",685
"686",2015,3,"PS_SPF_>0_0_0",NA,"27.2.a.2",5483.10418394444,1.29027777777778,4,NA,"Norway",686
"687",2015,3,"PS_SPF_16-31_0_0",NA,"27.2.a.2",2159.97668825,0.479861111111111,1,NA,"Norway",687
"688",2015,3,"PS_SPF_16-31_0_0",NA,"27.4.a",1567.43009111111,0.624305555555556,2,NA,"Norway",688
"689",2015,3,"PS_SPF_32-69_0_0",NA,"27.4.a",1179.86297916667,0.427777777777778,1,NA,"Norway",689
"690",2015,3,"PTB_DEF_>=120_0_0","(24,40]","27.4.a",208021.027919515,306.257638888889,3,NA,"Norway",690
"691",2015,3,"PTB_DEF_>=120_0_0","(24,40]","27.4.b",2743.78719171111,3.97083333333333,3,NA,"Norway",691
"692",2015,3,"PTB_DEF_32-69_0_0","(24,40]","27.3.a.20",20466.9043324861,28.3951388888889,1,NA,"Norway",692
"693",2015,3,"PTB_SPF_>=120_0_0","(24,40]","27.4.a",10781.4193517708,16.8895833333333,2,NA,"Norway",693
"694",2015,3,"PTM_DEF_<16_0_0","(24,40]","27.2.a.2",6904.30992317083,9.25763888888889,1,NA,"Norway",694
"695",2015,3,"PTM_DEF_>=120_0_0",NA,"27.4.a",3711.20537083333,1.20138888888889,1,NA,"Norway",695
"696",2015,3,"PTM_DEF_16-31_0_0",NA,"27.3.a.20",3123.70511405556,1.30277777777778,1,NA,"Norway",696
"697",2015,3,"PTM_DEF_32-69_0_0",NA,"27.2.a.2",30510.5139915653,11.0284722222222,5,NA,"Norway",697
"698",2015,3,"PTM_DEF_32-69_0_0",NA,"27.3.a.20",4631.49849458333,1.49930555555556,1,NA,"Norway",698
"699",2015,3,"PTM_DEF_32-69_0_0",NA,"27.4.a",403.23732675,0.0895833333333333,1,NA,"Norway",699
"700",2015,3,"SDN_DEF_>=120_0_0","(10,24]","27.2.a.2",22.800469,0.0625,1,NA,"Norway",700
"701",2015,3,"SSC_DEF_>=120_0_0","(10,24]","27.1.b",20957.9009913056,50.4166666666667,16,NA,"Norway",701
"702",2015,3,"SSC_DEF_>=120_0_0","(10,24]","27.2.a.2",21009.0411561493,51.7243055555556,16,NA,"Norway",702
"703",2015,3,"SSC_DEF_>=120_0_0","(10,24]","27.2.b.2",249.993045520833,0.522916666666667,1,NA,"Norway",703
"704",2015,3,"SSC_DEF_>=120_0_0","(10,24]","27.3.a.20",2106.5151046875,4.40625,1,NA,"Norway",704
"705",2015,3,"SSC_DEF_>=120_0_0","(10,24]","27.4.a",1779.49896944444,3.72222222222222,1,NA,"Norway",705
"706",2015,3,"SSC_DEF_>=120_0_0","(10,24]","27.4.b",1952.80092131944,4.08472222222222,1,NA,"Norway",706
"707",2015,3,"SSC_DEF_>=120_0_0","(24,40]","27.1.b",32927.1982182903,55.5020833333333,12,NA,"Norway",707
"708",2015,3,"SSC_DEF_>=120_0_0","(24,40]","27.2.a.2",15092.3827852854,23.4416666666667,9,NA,"Norway",708
"709",2015,3,"SSC_DEF_>=120_0_0","(24,40]","27.2.b.2",17393.5323774271,23.8194444444444,5,NA,"Norway",709
"710",2015,3,"SSC_DEF_>=120_0_0",NA,"27.1.b",1356.24483310417,3.02291666666667,1,NA,"Norway",710
"711",2015,3,"SSC_DEF_>=120_0_0",NA,"27.2.a.2",2816.86412499306,6.27847222222222,1,NA,"Norway",711
"712",2015,3,"SSC_DEF_16-31_0_0","(10,24]","27.1.b",3069.76239156389,8.17222222222222,3,NA,"Norway",712
"713",2015,3,"SSC_DEF_16-31_0_0","(10,24]","27.2.a.2",809.707784520833,1.76458333333333,2,NA,"Norway",713
"714",2015,3,"SSC_DEF_16-31_0_0","(24,40]","27.1.b",25618.0558549132,30.2694444444444,4,NA,"Norway",714
"715",2015,3,"SSC_DEF_16-31_0_0","(24,40]","27.2.a.2",553.539611979167,0.752083333333333,2,NA,"Norway",715
"716",2015,3,"SSC_DEF_16-31_0_0","(24,40]","27.2.b.2",2226.69768434028,3.01736111111111,2,NA,"Norway",716
"717",2015,3,"SSC_DEF_32-69_0_0","(10,24]","27.1.b",2901.13494444444,7.88888888888889,1,NA,"Norway",717
"718",2015,4,"FPO_CRU_>0_0_0",NA,"27.1.b",1014.37570416667,1.37916666666667,1,NA,"Norway",718
"719",2015,4,"FPO_DEF_>0_0_0","(10,24]","27.1.b",734.605164409722,1.81597222222222,1,NA,"Norway",719
"720",2015,4,"FPO_DEF_>0_0_0","(10,24]","27.2.a.2",3873.20311168889,10.0784722222222,3,NA,"Norway",720
"721",2015,4,"FPO_DEF_>0_0_0","(10,24]","27.4.a",6065.10862875,13.74375,1,NA,"Norway",721
"722",2015,4,"FPO_DEF_>0_0_0","(24,40]","27.1.b",3245.74687173611,4.01180555555556,1,NA,"Norway",722
"723",2015,4,"FPO_DEF_>0_0_0",NA,"27.1.a",1159594.61870313,700.715277777778,1,NA,"Norway",723
"724",2015,4,"FPO_DEF_>0_0_0",NA,"27.1.b",5500312.62340165,5124.35416666667,5,NA,"Norway",724
"725",2015,4,"FPO_DEF_>0_0_0",NA,"27.2.a.2",57455.9560483333,35.5083333333333,1,NA,"Norway",725
"726",2015,4,"GNS_CRU_100-119_0_0","(24,40]","27.1.b",1891.6574593125,2.59791666666667,1,NA,"Norway",726
"727",2015,4,"GNS_CRU_120-219_0_0","(10,24]","27.2.a.2",18.3660229458333,0.0541666666666667,1,NA,"Norway",727
"728",2015,4,"GNS_CRU_50-70_0_0","(24,40]","27.1.b",470.259673125,0.645833333333333,1,NA,"Norway",728
"729",2015,4,"GNS_CRU_71-89_0_0","(10,24]","27.2.a.2",951.352633604167,2.75208333333333,1,NA,"Norway",729
"730",2015,4,"GNS_CRU_71-89_0_0","(24,40]","27.4.a",108270.9690425,122.672916666667,1,NA,"Norway",730
"731",2015,4,"GNS_CRU_90-99_0_0","(24,40]","27.2.b.2",45007.3034772569,56.9236111111111,1,NA,"Norway",731
"732",2015,4,"GNS_DEF_>=220_0_0","(10,24]","27.2.a.2",25.7628955277778,0.134722222222222,1,NA,"Norway",732
"733",2015,4,"GNS_DEF_>=220_0_0","(24,40]","27.4.a",4510.4476175,6.19444444444444,1,NA,"Norway",733
"734",2015,4,"GNS_DEF_100-119_0_0","(10,24]","27.2.a.2",289.408641236111,1.91944444444444,1,NA,"Norway",734
"735",2015,4,"GNS_DEF_100-119_0_0","(24,40]","27.2.a.2",2641.02878767361,3.34027777777778,1,NA,"Norway",735
"736",2015,4,"GNS_DEF_100-119_0_0","(24,40]","27.2.b.2",4954.81159666667,6.26666666666667,1,NA,"Norway",736
"737",2015,4,"GNS_DEF_120-219_0_0","(10,24]","27.2.a.2",42.8938930694444,0.240277777777778,2,NA,"Norway",737
"738",2015,4,"GNS_DEF_120-219_0_0","(10,24]","27.3.a.20",3660.82368933333,10.3694444444444,1,NA,"Norway",738
"739",2015,4,"GNS_DEF_120-219_0_0","(10,24]","27.4.a",71845.3606369722,159.523611111111,2,NA,"Norway",739
"740",2015,4,"GNS_DEF_120-219_0_0","(10,24]","27.4.b",4033.72168233333,11.4256944444444,1,NA,"Norway",740
"741",2015,4,"GNS_DEF_120-219_0_0","(24,40]","27.4.a",113584.106558229,191.458333333333,2,NA,"Norway",741
"742",2015,4,"GNS_DEF_71-89_0_0","(10,24]","27.2.a.2",5450.23146475,15.7972222222222,2,NA,"Norway",742
"743",2015,4,"GNS_DEF_71-89_0_0","(24,40]","27.4.a",24976.8565096875,34.3020833333333,1,NA,"Norway",743
"744",2015,4,"GNS_DEF_90-99_0_0","(10,24]","27.2.a.2",57.1860687763889,0.306944444444444,2,NA,"Norway",744
"745",2015,4,"GNS_DEF_90-99_0_0","(24,40]","27.1.b",13640.0587984375,18.7326388888889,1,NA,"Norway",745
"746",2015,4,"GNS_DEF_90-99_0_0","(24,40]","27.2.b.2",31730.5301085,43.1694444444444,2,NA,"Norway",746
"747",2015,4,"GNS_DEF_90-99_0_0","(24,40]","27.4.a",101230.126499059,158.147916666667,2,NA,"Norway",747
"748",2015,4,"GNS_DEF_90-99_0_0","(24,40]","27.4.b",3155.29071,4.33333333333333,1,NA,"Norway",748
"749",2015,4,"GNS_SPF_71-89_0_0","(10,24]","27.2.a.2",5682.66957927778,16.4388888888889,1,NA,"Norway",749
"750",2015,4,"LLS_DEF_0_0_0","(10,24]","27.1.b",164921.340186818,476.175694444444,8,NA,"Norway",750
"751",2015,4,"LLS_DEF_0_0_0","(10,24]","27.2.a.2",145291.345865062,407.590277777778,14,NA,"Norway",751
"752",2015,4,"LLS_DEF_0_0_0","(24,40]","27.1.b",132634.988887149,189.003472222222,7,NA,"Norway",752
"753",2015,4,"LLS_DEF_0_0_0","(24,40]","27.2.a.2",199906.461031766,292.481944444444,7,NA,"Norway",753
"754",2015,4,"LLS_DEF_0_0_0","(24,40]","27.2.b.2",257733.765928331,348.054166666667,6,NA,"Norway",754
"755",2015,4,"LLS_DEF_0_0_0","(24,40]","27.4.a",35301.9247808813,56.26875,1,NA,"Norway",755
"756",2015,4,"LLS_DEF_0_0_0","(24,40]","27.5.b.1",103679.693149479,187.953472222222,1,NA,"Norway",756
"757",2015,4,"LLS_DEF_0_0_0",NA,"27.1.b",839040.805985217,503.224305555556,8,NA,"Norway",757
"758",2015,4,"LLS_DEF_0_0_0",NA,"27.2.a.2",NA,847.788194444444,13,NA,"Norway",758
"759",2015,4,"LLS_DEF_0_0_0",NA,"27.2.b.2",1159082.16232869,735.891666666667,12,NA,"Norway",759
"760",2015,4,"LLS_DEF_0_0_0",NA,"27.4.a",43657.7394267361,59.7298611111111,2,NA,"Norway",760
"761",2015,4,"LTL_DEF_0_0_0","(10,24]","27.2.a.2",824.412656888889,4.31111111111111,1,NA,"Norway",761
"762",2015,4,"LTL_DEF_0_0_0","(10,24]","27.4.a",2380.22390685278,7.12013888888889,2,NA,"Norway",762
"763",2015,4,"MIS_MIS_0_0_0","(10,24]","27.1.b",36091.4451609049,88.7618055555556,12,NA,"Norway",763
"764",2015,4,"MIS_MIS_0_0_0","(10,24]","27.2.a.2",70330.1351412021,189.344444444444,33,NA,"Norway",764
"765",2015,4,"MIS_MIS_0_0_0","(10,24]","27.3.a.20",904.765922638889,1.99375,2,NA,"Norway",765
"766",2015,4,"MIS_MIS_0_0_0","(10,24]","27.4.a",3660.95393394792,5.56805555555556,5,NA,"Norway",766
"767",2015,4,"MIS_MIS_0_0_0","(10,24]","37.3.1",1346.47393319444,5.23055555555556,1,NA,"Norway",767
"768",2015,4,"MIS_MIS_0_0_0","(10,24]",NA,5843.17384855278,20.3229166666667,25,NA,"Norway",768
"769",2015,4,"MIS_MIS_0_0_0","(24,40]","27.1.b",68637.1563923174,100.647222222222,12,NA,"Norway",769
"770",2015,4,"MIS_MIS_0_0_0","(24,40]","27.2.a.2",80210.6948872451,116.238194444444,56,NA,"Norway",770
"771",2015,4,"MIS_MIS_0_0_0","(24,40]","27.2.b.2",89331.8871584486,90.9708333333333,6,NA,"Norway",771
"772",2015,4,"MIS_MIS_0_0_0","(24,40]","27.4.a",112475.663085778,127.523611111111,21,NA,"Norway",772
"773",2015,4,"MIS_MIS_0_0_0","(24,40]","27.4.b",1158.15247882361,1.36597222222222,6,NA,"Norway",773
"774",2015,4,"MIS_MIS_0_0_0","(24,40]","37.1.1",278.018622,0.6,1,NA,"Norway",774
"775",2015,4,"MIS_MIS_0_0_0","(24,40]",NA,3935.79560887847,5.84722222222222,19,NA,"Norway",775
"776",2015,4,"MIS_MIS_0_0_0",NA,"27.1.a",26040.4187094792,21.4576388888889,1,NA,"Norway",776
"777",2015,4,"MIS_MIS_0_0_0",NA,"27.1.b",1766945.98531869,1492.46875,10,NA,"Norway",777
"778",2015,4,"MIS_MIS_0_0_0",NA,"27.2.a.2",NA,199.459027777778,80,NA,"Norway",778
"779",2015,4,"MIS_MIS_0_0_0",NA,"27.2.b.2",1138359.91266317,626.70625,15,NA,"Norway",779
"780",2015,4,"MIS_MIS_0_0_0",NA,"27.3.a.20",312.587075,0.0694444444444444,1,NA,"Norway",780
"781",2015,4,"MIS_MIS_0_0_0",NA,"27.4.a",75978.6014631639,20.3527777777778,50,NA,"Norway",781
"782",2015,4,"MIS_MIS_0_0_0",NA,"27.4.b",20534.6391935174,5.81666666666667,29,NA,"Norway",782
"783",2015,4,"MIS_MIS_0_0_0",NA,NA,NA,47.6368055555556,5,NA,"Norway",783
"784",2015,4,"OTB_CRU_<16_0_0",NA,"27.4.a",166240.012257813,60.2729166666667,1,NA,"Norway",784
"785",2015,4,"OTB_CRU_>=120_0_0","(24,40]","27.1.b",33103.8395399306,18.0034722222222,1,NA,"Norway",785
"786",2015,4,"OTB_CRU_>=120_0_0","(24,40]","27.2.a.2",28157.8998999514,14.8965277777778,1,NA,"Norway",786
"787",2015,4,"OTB_CRU_>=120_0_0","(24,40]","27.4.a",86434.7749849236,108.588194444444,4,NA,"Norway",787
"788",2015,4,"OTB_CRU_>=120_0_0",NA,"27.1.b",1987952.08106364,550.746527777778,10,NA,"Norway",788
"789",2015,4,"OTB_CRU_>=120_0_0",NA,"27.2.a.2",83360.1899672778,23.5173611111111,3,NA,"Norway",789
"790",2015,4,"OTB_CRU_>=120_0_0",NA,"27.2.b.2",2127345.70816785,591.367361111111,14,NA,"Norway",790
"791",2015,4,"OTB_CRU_16-31_0_0","(10,24]","27.3.a.20",250.62128425,0.946527777777778,1,NA,"Norway",791
"792",2015,4,"OTB_CRU_16-31_0_0","(24,40]","27.4.a",110178.309485698,93.6840277777778,1,NA,"Norway",792
"793",2015,4,"OTB_CRU_16-31_0_0",NA,"27.4.a",5451.12019270833,1.97638888888889,1,NA,"Norway",793
"794",2015,4,"OTB_CRU_32-69_0_0","(10,24]","27.3.a.20",29226.7357297257,89.3284722222222,2,NA,"Norway",794
"795",2015,4,"OTB_CRU_32-69_0_0","(10,24]","27.4.a",325.413360338889,1.20555555555556,1,NA,"Norway",795
"796",2015,4,"OTB_CRU_32-69_0_0","(24,40]","27.4.a",228660.765323264,410.388194444444,4,NA,"Norway",796
"797",2015,4,"OTB_CRU_32-69_0_0",NA,"27.1.b",17645.8468416667,3.99861111111111,1,NA,"Norway",797
"798",2015,4,"OTB_CRU_32-69_0_0",NA,"27.2.a.2",31328.579905,10.1416666666667,1,NA,"Norway",798
"799",2015,4,"OTB_CRU_32-69_0_0",NA,"27.2.b.2",16153.3967875,3.66041666666667,1,NA,"Norway",799
"800",2015,4,"OTB_CRU_32-69_0_0",NA,"27.4.a",106429.974184444,34.7847222222222,1,NA,"Norway",800
"801",2015,4,"OTB_DEF_<16_0_0",NA,"27.4.a",129558.914994792,46.9736111111111,1,NA,"Norway",801
"802",2015,4,"OTB_DEF_>=120_0_0","(10,24]","27.2.a.2",2012.93051838542,5.48819444444444,2,NA,"Norway",802
"803",2015,4,"OTB_DEF_>=120_0_0","(10,24]","27.3.a.20",20904.0307971875,51.8513888888889,5,NA,"Norway",803
"804",2015,4,"OTB_DEF_>=120_0_0","(10,24]","27.4.a",5039.47570377778,7.78611111111111,1,NA,"Norway",804
"805",2015,4,"OTB_DEF_>=120_0_0","(10,24]","27.4.b",2062.17575177778,3.18611111111111,1,NA,"Norway",805
"806",2015,4,"OTB_DEF_>=120_0_0","(24,40]","27.1.b",133440.623335194,73.4777777777778,3,NA,"Norway",806
"807",2015,4,"OTB_DEF_>=120_0_0","(24,40]","27.2.a.2",144164.0557415,87.8097222222222,5,NA,"Norway",807
"808",2015,4,"OTB_DEF_>=120_0_0","(24,40]","27.2.b.2",149838.432569553,86.2263888888889,3,NA,"Norway",808
"809",2015,4,"OTB_DEF_>=120_0_0","(24,40]","27.3.a.20",112470.132031146,174.191666666667,4,NA,"Norway",809
"810",2015,4,"OTB_DEF_>=120_0_0","(24,40]","27.4.a",391865.681709046,381.196527777778,10,NA,"Norway",810
"811",2015,4,"OTB_DEF_>=120_0_0","(24,40]","27.4.b",30390.3513316771,26.7416666666667,5,NA,"Norway",811
"812",2015,4,"OTB_DEF_>=120_0_0",NA,"27.1.b",4934521.85310199,1281.89097222222,26,NA,"Norway",812
"813",2015,4,"OTB_DEF_>=120_0_0",NA,"27.2.a.2",870550.425393725,232.147916666667,26,NA,"Norway",813
"814",2015,4,"OTB_DEF_>=120_0_0",NA,"27.2.b.2",5600435.18034409,1409.23819444444,24,NA,"Norway",814
"815",2015,4,"OTB_DEF_>=120_0_0",NA,"27.4.a",390363.215588636,123.370833333333,4,NA,"Norway",815
"816",2015,4,"OTB_DEF_>=120_0_0",NA,"27.4.b",2561.3752675,0.829166666666667,1,NA,"Norway",816
"817",2015,4,"OTB_DEF_16-31_0_0","(10,24]","27.3.a.20",19133.7102423472,42.2569444444444,2,NA,"Norway",817
"818",2015,4,"OTB_DEF_16-31_0_0","(10,24]","27.4.a",16809.2933436458,35.1604166666667,1,NA,"Norway",818
"819",2015,4,"OTB_DEF_16-31_0_0","(10,24]","27.4.b",1434.22305,3,1,NA,"Norway",819
"820",2015,4,"OTB_DEF_16-31_0_0","(24,40]","27.2.a.2",289.939834958333,0.329166666666667,2,NA,"Norway",820
"821",2015,4,"OTB_DEF_16-31_0_0","(24,40]","27.4.a",98385.2495666667,89.1777777777778,1,NA,"Norway",821
"822",2015,4,"OTB_DEF_16-31_0_0","(24,40]","27.4.b",1775.15748229167,1.60902777777778,1,NA,"Norway",822
"823",2015,4,"OTB_DEF_16-31_0_0",NA,"27.4.a",1353891.15611435,560.729861111111,9,NA,"Norway",823
"824",2015,4,"OTB_DEF_16-31_0_0",NA,"27.4.b",1756.0038625,0.86875,2,NA,"Norway",824
"825",2015,4,"OTB_DEF_32-69_0_0","(10,24]","27.1.b",7200.11383036458,18.6465277777778,1,NA,"Norway",825
"826",2015,4,"OTB_DEF_32-69_0_0","(10,24]","27.2.a.2",3780.19875237569,14.3131944444444,6,NA,"Norway",826
"827",2015,4,"OTB_DEF_32-69_0_0","(10,24]","27.3.a.20",112838.597621144,328.022916666667,21,NA,"Norway",827
"828",2015,4,"OTB_DEF_32-69_0_0","(10,24]","27.4.a",87633.7757502229,180.451388888889,8,NA,"Norway",828
"829",2015,4,"OTB_DEF_32-69_0_0","(24,40]","27.1.b",177.827313777778,0.111111111111111,1,NA,"Norway",829
"830",2015,4,"OTB_DEF_32-69_0_0","(24,40]","27.2.a.2",2968.29417535556,2.22361111111111,4,NA,"Norway",830
"831",2015,4,"OTB_DEF_32-69_0_0","(24,40]","27.3.a.20",231736.683432847,321.760416666667,7,NA,"Norway",831
"832",2015,4,"OTB_DEF_32-69_0_0","(24,40]","27.4.a",95022.0629136319,143.278472222222,8,NA,"Norway",832
"833",2015,4,"OTB_DEF_32-69_0_0","(24,40]","27.4.b",1007.22501944444,1.36944444444444,1,NA,"Norway",833
"834",2015,4,"OTB_DEF_32-69_0_0",NA,"27.1.b",146392.77604809,25.6826388888889,4,NA,"Norway",834
"835",2015,4,"OTB_DEF_32-69_0_0",NA,"27.2.a.2",16294.6125955,2.95,1,NA,"Norway",835
"836",2015,4,"OTB_DEF_32-69_0_0",NA,"27.3.a.20",6236.21429888889,2.03819444444444,1,NA,"Norway",836
"837",2015,4,"OTB_DEF_32-69_0_0",NA,"27.4.a",229797.425397628,72.0368055555556,3,NA,"Norway",837
"838",2015,4,"OTB_DEF_32-69_0_0",NA,"27.4.b",8599.31129430556,2.69861111111111,2,NA,"Norway",838
"839",2015,4,"OTB_DEF_70-89_0_0","(10,24]","27.3.a.20",1757.67916577778,6.28888888888889,1,NA,"Norway",839
"840",2015,4,"OTB_DEF_90-99_0_0","(10,24]","27.3.a.20",5520.87001454167,30.1979166666667,3,NA,"Norway",840
"841",2015,4,"OTB_DEF_90-99_0_0",NA,"27.3.a.20",NA,1.12777777777778,1,NA,"Norway",841
"842",2015,4,"OTB_SPF_>=120_0_0","(24,40]","27.1.b",8380.34711284722,4.55763888888889,1,NA,"Norway",842
"843",2015,4,"OTB_SPF_>=120_0_0","(24,40]","27.2.a.2",288.785510138889,0.152777777777778,1,NA,"Norway",843
"844",2015,4,"OTB_SPF_>=120_0_0","(24,40]","27.3.a.20",231.886490277778,0.315277777777778,1,NA,"Norway",844
"845",2015,4,"OTB_SPF_>=120_0_0","(24,40]","27.4.a",59643.8459451597,43.5284722222222,5,NA,"Norway",845
"846",2015,4,"OTB_SPF_>=120_0_0",NA,"27.1.b",85594.8198040278,29.5152777777778,2,NA,"Norway",846
"847",2015,4,"OTB_SPF_>=120_0_0",NA,"27.2.a.2",4326.16425694444,1.17638888888889,1,NA,"Norway",847
"848",2015,4,"OTB_SPF_>=120_0_0",NA,"27.2.b.2",201002.805545667,67.7763888888889,6,NA,"Norway",848
"849",2015,4,"OTB_SPF_16-31_0_0",NA,"27.4.a",65726.3741526563,28.4395833333333,2,NA,"Norway",849
